seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
80,0.006553806574041221,0.077205318504261,0.010420250740520122,0.05240049242836205,0.05699063496066736,-0.0007299223614046125
81,0.0065607835659595316,0.11468322315611741,0.0409492799425845,0.05006518600959288,0.054692152719248904,-0.0033847124228649234
82,0.008870023015126256,0.09860607184955188,0.02123297627400893,0.052952173787710784,0.054646456198037,-0.0005734884178418965
83,0.00839908920583875,0.09202222006980616,0.008419484827565814,0.05170330167693654,0.0721818815586748,-0.00012531110461178882
84,0.008723207903190639,0.09596278781410227,0.011046664697335397,0.05169425448515379,0.05366581203673276,0.003614983949047074
85,0.007873220886896026,0.09761819594248615,0.008508590812107556,0.05259583510742536,0.05304037071053064,0.015553322121713595
86,0.008595937092045825,0.09977472957414953,0.05634122780832988,0.052452292903328764,0.050296391207298376,0.00422475522727048
87,0.0068433236438230315,0.09427450395452358,0.05351849882549376,0.053617623556431966,0.05209153607348601,0.01794906465698316
88,0.007849101103214849,0.08999283814015306,0.008840170684466622,0.052131391939539105,0.0565721246618236,-0.0006990861710312931
89,0.0067021381647339685,0.10313254199718844,0.05875393323763844,0.053208660512293726,0.0589806000236101,0.009226729147147011
90,0.0068419918353812455,0.0894973745751015,0.1102825462732659,0.05304870109437318,0.05429509228127447,0.022132958697279628
91,0.00789461263341553,0.09830023575046556,0.10495226624772386,0.054892018103664605,0.05649536020270487,0.014773734849760975
92,0.008586909778241022,0.09135686769513475,0.009569953469859432,0.0500991387179023,0.051720684403483035,-0.0034306306625082913
93,0.00793799246227742,0.09956724656647145,0.03433213006623574,0.054603246618583214,0.05415676261699652,0.0009865265623236557
94,0.00869269208385918,0.12993301015415923,0.04340965704548543,0.052529059761278404,0.05167154584314817,-0.009208412005108002
95,0.006921498939079619,0.09835457503324989,0.010164763914185197,0.05296398848362655,0.062476579420790136,0.011424025976599987
96,0.006927821014339162,0.09669908079197752,0.10617870682229498,0.053501900227657676,0.056135160834755914,0.03537963197053478
97,0.008649415206169995,0.09660392204788275,0.04392696243229855,0.050432786243673304,0.05229664406827773,-0.0017575764469169733
98,0.008826705554132603,0.10143078026083606,0.10087748563504352,0.05255570447117969,0.051438690571896234,-0.0029242604553077556
99,0.006715742631338264,0.09580039270079985,0.00929513009169793,0.05187121759614774,0.05970790816262586,0.02410673387750581
100,0.0068032862773639595,0.09925477419639704,0.0804677402019676,0.055079439078377916,0.052137518761251916,0.06321682936020365
101,0.008627639793636361,0.09824381659597863,0.018930202209341662,0.05213890537478963,0.052410753256381226,-0.005393256918531482
102,0.0066435828561939745,0.09061628097309847,0.009532249124168038,0.05312031422141322,0.05186810587377077,0.07347056653516185
103,0.006722832203828574,0.07608086572986268,0.009808182576237025,0.05248204661885499,0.055296308322567614,0.0013880334787194136
104,0.008785059323836145,0.10164129831320663,0.009935696224011461,0.05328645489260367,0.0552020075813131,0.0037507249639181606
105,0.006748849924473965,0.09823182564175753,0.10747664596226898,0.054073003615731204,0.055446961063846396,-0.00010800489632141
106,0.006480365058535157,0.07713440560035267,0.009345916713695529,0.0520473450615601,0.05505705658913086,-0.0020531832872508616
107,0.00799831986115856,0.0965592366006138,0.009107401038894248,0.05107765844775772,0.05227586122307113,0.006750151845433496
108,0.00864525067965809,0.09663235915442965,0.036324282560653114,0.05306726635168581,0.05246680273673861,0.012745990199306246
109,0.006868984109229967,0.10213592603374849,0.1270685555253417,0.05266281886372364,0.052714167035966625,0.05277483639788284
110,0.008613765066420033,0.09713802159141846,0.008122007848983653,0.05064300203245401,0.05230291383150437,-0.0009945329415585677
111,0.006615706696808621,0.08115147623058207,0.009023788792054349,0.052746635772996174,0.06643186587694147,0.07252348897037378
112,0.008698901834693568,0.11754500931715998,0.15307227892943973,0.05121424178400336,0.05332694702551507,0.006061079225937257
113,0.00668945666937015,0.1205555476119408,0.009324147968603001,0.051936713101104814,0.06673786831311596,-0.0001844473538017452
114,0.0064589335667315315,0.1228710443766315,0.10523268438447066,0.05154966282741304,0.05466129439881022,-0.0023731396622205443
115,0.008655360464757914,0.09978578361089409,0.008124700833069265,0.051585821955042174,0.05286363825153323,0.0017460614008318863
116,0.008742920326628862,0.09682751973126073,0.09710870645563244,0.05213331242811724,0.05565452420999313,0.0045443218586812125
117,0.0067091752077607395,0.09939664728166515,0.009415017494918016,0.052252164469922056,0.05253105121323996,-0.000107386693299627
118,0.006966507509660697,0.09868793097923359,0.009638334394251671,0.05443343911888763,0.05329369148216104,-0.0007531160284544266
119,0.008641793473115797,0.11434056659894186,0.10450859943419624,0.05087608966181814,0.07033845857636557,0.014670997609190795
120,0.006466801281051569,0.08004955818770457,0.006059573153296501,0.051812612410009916,0.06527769935015156,3.1251921097519075e-05
121,0.006588664263637947,0.1016817541519931,0.009703602433056277,0.05195211001203857,0.05341125414917466,-0.00026400372399048243
122,0.006874706646595851,0.09599812294173045,0.058170995993347976,0.05163185917735713,0.061927907197691257,-0.0010571143597753268
123,0.008600921234125213,0.09105845041571269,0.009375568671523721,0.05165384539317505,0.05275898073786074,0.003799831550862189
124,0.006689991995330406,0.09878172442054438,0.02330959558872248,0.05153640888010002,0.053637501768638594,0.01309400371217375
125,0.008644941120223463,0.10301543131510252,0.10798362814629657,0.053423310335217605,0.05161434762635899,-0.0007959037018748993
126,0.008910381416396065,0.0934656282620056,0.010511292648036448,0.05576587559955112,0.05870940300881606,0.017815571147528412
127,0.008593883178543971,0.12404143645841062,0.00978670765127853,0.05285193156930002,0.051814433570524746,0.034059367203271046
128,0.008670644846879886,0.12048121329769405,0.10733663915150833,0.05328593607248007,0.07397146132743099,0.0006267632240544911
129,0.0064564446550624864,0.09959855873239097,0.01013128228578727,0.05197912980709001,0.055173666154738184,-0.002235893560990909
130,0.00653348816584226,0.08255446077570339,0.008159857623777814,0.05142427232812507,0.05275901115791772,0.0015652907794921906
131,0.008701739804065122,0.09837520894409682,0.012738914637692387,0.05275848591538303,0.05047353088767825,-0.002908970499359462
132,0.008741285641306834,0.09757184667719364,0.07574180351503017,0.0538797055533199,0.055583386844989306,0.007700338469063928
133,0.0067196906899946755,0.09611784567046128,0.09728142197630872,0.05394631857951255,0.06686126874627975,2.6988055834559534e-05
134,0.008711523738054937,0.0974379543816784,0.0669970195623885,0.05216290633810408,0.051708355764429385,0.1176523071340426
135,0.008547120952125772,0.11850153264022398,0.009974693811256038,0.05115380506397699,0.06221087121792871,-0.0004948817484051399
136,0.006580380148876197,0.07875064540112872,0.1289975854519064,0.05223483458372982,0.06457181189257692,0.03768068137522466
137,0.006809077323534547,0.09735928880148684,0.010880352731989142,0.05196016405879873,0.058462978158051127,0.038030327830925706
138,0.006943820353755553,0.09969334608074866,0.009666996817487401,0.052347744713787454,0.05823792181708785,0.0075101207943239654
139,0.006604649229863277,0.09280749265501105,0.011028423941870926,0.053503449673083986,0.05717386312588685,0.0076810611472501265
140,0.007219170069355474,0.09964321064969639,0.01648606105521297,0.051691318728955375,0.05199251079028552,-0.0019794107084709035
141,0.006855481368791396,0.09612512128000023,0.023247974191295595,0.053430407232697076,0.05252052374000715,0.0012141800353085883
142,0.006531953145064567,0.0832361994965774,0.09947044721742274,0.05084223785626073,0.052625180006837184,-0.001629374061819052
143,0.00891527541177355,0.09994870741378366,0.011013725593731106,0.05304238239069348,0.053699006032006884,0.00014973253626275916
144,0.008060955408281067,0.09538995280040621,0.018328549672195077,0.053147168967123785,0.06402902676534569,0.0038711497822747293
145,0.007837845156085972,0.09998548062554262,0.025456672736610144,0.05248252664898155,0.05130505675820875,-0.002141890975471469
146,0.0067078367154191545,0.09266292753461063,0.06134323678425344,0.05249894255160154,0.06313429711594763,-0.006108696563625152
147,0.007850348833015296,0.09945443638217434,0.06249258730071504,0.0523524002087004,0.05890997593359932,0.05590599003288473
148,0.00786970751000548,0.10372685797848791,0.006324542758404295,0.05212681744873871,0.053354089847508675,0.006535715740263675
149,0.00675958306635904,0.08213838940247682,0.11742882323549894,0.05285766036689039,0.05625015429664133,0.07437882668796317
Average,0.00757718952549032,0.09783897265339314,0.051420385276647676,0.05257582200745537,0.05579033597558621,0.01687775785198275
StdError,7.764053436185809e-05,0.0009467471639429406,0.003684285653758779,0.00010017126014552727,0.0004119622583602807,0.0026135766485907786
Formatted,0.8±0.0,9.8±0.1,5.1±0.4,5.3±0.0,5.6±0.0,1.7±0.3
